2.099999999999999922e-01,1.499999999999999944e-01,5.000000000000000278e-02,1.750000000000000167e-02,4.000000000000000000e+00,1.000000000000000000e+00
3.900000000000000133e-01,2.949999999999999845e-01,9.500000000000000111e-02,8.749999999999999445e-02,7.000000000000000000e+00,1.000000000000000000e+00
4.699999999999999734e-01,3.699999999999999956e-01,1.199999999999999956e-01,2.929999999999999827e-01,9.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000200e-01,3.750000000000000000e-01,1.199999999999999956e-01,1.774999999999999911e-01,7.000000000000000000e+00,0.000000000000000000e+00
3.250000000000000111e-01,2.449999999999999956e-01,7.000000000000000666e-02,7.549999999999999767e-02,6.000000000000000000e+00,1.000000000000000000e+00
5.250000000000000222e-01,4.249999999999999889e-01,1.600000000000000033e-01,3.544999999999999818e-01,9.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e-01,4.099999999999999756e-01,1.199999999999999956e-01,2.384999999999999898e-01,8.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000222e-01,3.200000000000000067e-01,9.500000000000000111e-02,1.335000000000000075e-01,7.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999867e-01,3.599999999999999867e-01,1.300000000000000044e-01,2.595000000000000084e-01,1.000000000000000000e+01,0.000000000000000000e+00
4.699999999999999734e-01,3.599999999999999867e-01,1.199999999999999956e-01,2.104999999999999927e-01,1.000000000000000000e+01,0.000000000000000000e+00
4.050000000000000266e-01,3.099999999999999978e-01,1.000000000000000056e-01,1.730000000000000149e-01,7.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,4.000000000000000222e-01,1.400000000000000133e-01,2.565000000000000058e-01,8.000000000000000000e+00,0.000000000000000000e+00
4.450000000000000067e-01,3.499999999999999778e-01,1.199999999999999956e-01,1.920000000000000040e-01,8.000000000000000000e+00,0.000000000000000000e+00
4.699999999999999734e-01,3.850000000000000089e-01,1.350000000000000089e-01,2.765000000000000235e-01,8.000000000000000000e+00,0.000000000000000000e+00
2.449999999999999956e-01,1.900000000000000022e-01,5.999999999999999778e-02,4.200000000000000261e-02,4.000000000000000000e+00,1.000000000000000000e+00
5.050000000000000044e-01,4.000000000000000222e-01,1.250000000000000000e-01,2.460000000000000242e-01,7.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,3.449999999999999734e-01,1.049999999999999961e-01,1.799999999999999933e-01,7.000000000000000000e+00,0.000000000000000000e+00
5.050000000000000044e-01,4.050000000000000266e-01,1.100000000000000006e-01,3.049999999999999933e-01,9.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000266e-01,4.099999999999999756e-01,1.300000000000000044e-01,3.019999999999999907e-01,1.000000000000000000e+01,0.000000000000000000e+00
4.249999999999999889e-01,3.250000000000000111e-01,9.500000000000000111e-02,1.705000000000000127e-01,7.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e-01,4.000000000000000222e-01,1.199999999999999956e-01,2.339999999999999858e-01,8.000000000000000000e+00,0.000000000000000000e+00
4.749999999999999778e-01,3.549999999999999822e-01,1.199999999999999956e-01,2.339999999999999858e-01,8.000000000000000000e+00,0.000000000000000000e+00
4.749999999999999778e-01,3.900000000000000133e-01,1.199999999999999956e-01,2.134999999999999953e-01,1.000000000000000000e+01,0.000000000000000000e+00
3.099999999999999978e-01,2.349999999999999867e-01,7.000000000000000666e-02,6.300000000000000044e-02,6.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000222e-01,3.200000000000000067e-01,1.100000000000000006e-01,1.405000000000000138e-01,8.000000000000000000e+00,0.000000000000000000e+00
5.949999999999999734e-01,4.749999999999999778e-01,1.400000000000000133e-01,3.624999999999999889e-01,9.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.699999999999999734e-01,1.499999999999999944e-01,3.629999999999999893e-01,1.000000000000000000e+01,0.000000000000000000e+00
5.749999999999999556e-01,4.450000000000000067e-01,1.400000000000000133e-01,3.845000000000000084e-01,9.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000533e-01,4.400000000000000022e-01,1.600000000000000033e-01,3.305000000000000160e-01,1.000000000000000000e+01,0.000000000000000000e+00
4.600000000000000200e-01,3.549999999999999822e-01,1.300000000000000044e-01,2.205000000000000016e-01,9.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000000e-01,4.949999999999999956e-01,1.650000000000000078e-01,5.070000000000000062e-01,1.000000000000000000e+01,0.000000000000000000e+00
5.350000000000000311e-01,4.349999999999999978e-01,1.499999999999999944e-01,2.689999999999999614e-01,9.000000000000000000e+00,0.000000000000000000e+00
4.699999999999999734e-01,3.750000000000000000e-01,1.300000000000000044e-01,2.139999999999999958e-01,8.000000000000000000e+00,0.000000000000000000e+00
4.699999999999999734e-01,3.699999999999999956e-01,1.300000000000000044e-01,2.010000000000000120e-01,7.000000000000000000e+00,0.000000000000000000e+00
4.749999999999999778e-01,3.750000000000000000e-01,1.250000000000000000e-01,2.775000000000000244e-01,1.000000000000000000e+01,0.000000000000000000e+00
3.599999999999999867e-01,2.650000000000000133e-01,9.500000000000000111e-02,1.049999999999999961e-01,7.000000000000000000e+00,1.000000000000000000e+00
5.300000000000000266e-01,4.149999999999999800e-01,1.400000000000000133e-01,3.104999999999999982e-01,1.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e-01,4.000000000000000222e-01,1.250000000000000000e-01,2.610000000000000098e-01,1.000000000000000000e+01,0.000000000000000000e+00
5.100000000000000089e-01,3.900000000000000133e-01,1.350000000000000089e-01,2.310000000000000109e-01,9.000000000000000000e+00,0.000000000000000000e+00
4.349999999999999978e-01,3.950000000000000178e-01,1.049999999999999961e-01,1.360000000000000098e-01,9.000000000000000000e+00,0.000000000000000000e+00
4.949999999999999956e-01,3.950000000000000178e-01,1.250000000000000000e-01,2.374999999999999889e-01,9.000000000000000000e+00,0.000000000000000000e+00
4.650000000000000244e-01,3.599999999999999867e-01,1.049999999999999961e-01,1.719999999999999862e-01,9.000000000000000000e+00,0.000000000000000000e+00
4.349999999999999978e-01,3.200000000000000067e-01,8.000000000000000167e-02,1.484999999999999931e-01,9.000000000000000000e+00,1.000000000000000000e+00
4.249999999999999889e-01,3.499999999999999778e-01,1.049999999999999961e-01,1.300000000000000044e-01,9.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000022e-01,3.400000000000000244e-01,1.049999999999999961e-01,1.305000000000000049e-01,1.000000000000000000e+01,0.000000000000000000e+00
5.600000000000000533e-01,4.299999999999999933e-01,1.499999999999999944e-01,3.464999999999999747e-01,9.000000000000000000e+00,0.000000000000000000e+00
4.050000000000000266e-01,3.049999999999999933e-01,8.500000000000000611e-02,1.145000000000000046e-01,8.000000000000000000e+00,0.000000000000000000e+00
4.699999999999999734e-01,3.649999999999999911e-01,1.049999999999999961e-01,1.630000000000000060e-01,9.000000000000000000e+00,0.000000000000000000e+00
3.850000000000000089e-01,2.949999999999999845e-01,8.500000000000000611e-02,1.030000000000000082e-01,7.000000000000000000e+00,1.000000000000000000e+00
3.699999999999999956e-01,2.650000000000000133e-01,7.499999999999999722e-02,8.999999999999999667e-02,6.000000000000000000e+00,0.000000000000000000e+00
3.599999999999999867e-01,2.800000000000000266e-01,8.000000000000000167e-02,8.100000000000000255e-02,6.000000000000000000e+00,1.000000000000000000e+00
2.700000000000000178e-01,1.950000000000000067e-01,5.999999999999999778e-02,2.850000000000000103e-02,5.000000000000000000e+00,1.000000000000000000e+00
3.750000000000000000e-01,2.750000000000000222e-01,8.999999999999999667e-02,1.074999999999999983e-01,6.000000000000000000e+00,1.000000000000000000e+00
3.850000000000000089e-01,2.899999999999999800e-01,8.500000000000000611e-02,1.119999999999999885e-01,8.000000000000000000e+00,1.000000000000000000e+00
4.400000000000000022e-01,3.499999999999999778e-01,1.250000000000000000e-01,1.749999999999999889e-01,9.000000000000000000e+00,0.000000000000000000e+00
3.250000000000000111e-01,2.600000000000000089e-01,8.999999999999999667e-02,8.500000000000000611e-02,7.000000000000000000e+00,0.000000000000000000e+00
3.499999999999999778e-01,2.600000000000000089e-01,9.500000000000000111e-02,8.599999999999999312e-02,7.000000000000000000e+00,1.000000000000000000e+00
2.650000000000000133e-01,2.000000000000000111e-01,6.500000000000000222e-02,4.000000000000000083e-02,7.000000000000000000e+00,1.000000000000000000e+00
4.249999999999999889e-01,3.300000000000000155e-01,1.150000000000000050e-01,1.635000000000000064e-01,8.000000000000000000e+00,0.000000000000000000e+00
3.049999999999999933e-01,2.300000000000000100e-01,8.000000000000000167e-02,6.750000000000000444e-02,7.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,2.550000000000000044e-01,8.999999999999999667e-02,9.400000000000000022e-02,9.000000000000000000e+00,0.000000000000000000e+00
4.050000000000000266e-01,3.250000000000000111e-01,1.100000000000000006e-01,1.509999999999999953e-01,9.000000000000000000e+00,0.000000000000000000e+00
3.750000000000000000e-01,2.849999999999999756e-01,9.500000000000000111e-02,9.600000000000000200e-02,9.000000000000000000e+00,0.000000000000000000e+00
5.649999999999999467e-01,4.450000000000000067e-01,1.549999999999999989e-01,3.410000000000000253e-01,1.000000000000000000e+01,0.000000000000000000e+00
5.500000000000000444e-01,4.500000000000000111e-01,1.449999999999999900e-01,2.949999999999999845e-01,1.000000000000000000e+01,0.000000000000000000e+00
4.749999999999999778e-01,3.750000000000000000e-01,1.300000000000000044e-01,2.074999999999999900e-01,1.000000000000000000e+01,0.000000000000000000e+00
4.899999999999999911e-01,3.800000000000000044e-01,1.250000000000000000e-01,2.449999999999999956e-01,1.000000000000000000e+01,0.000000000000000000e+00
4.600000000000000200e-01,3.499999999999999778e-01,1.199999999999999956e-01,2.239999999999999769e-01,1.000000000000000000e+01,0.000000000000000000e+00
2.800000000000000266e-01,2.049999999999999878e-01,8.000000000000000167e-02,5.200000000000000455e-02,9.000000000000000000e+00,1.000000000000000000e+00
1.749999999999999889e-01,1.300000000000000044e-01,5.500000000000000028e-02,1.050000000000000065e-02,5.000000000000000000e+00,1.000000000000000000e+00
1.700000000000000122e-01,1.300000000000000044e-01,9.500000000000000111e-02,1.300000000000000114e-02,4.000000000000000000e+00,1.000000000000000000e+00
6.049999999999999822e-01,5.000000000000000000e-01,1.849999999999999978e-01,4.689999999999999725e-01,9.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000089e-01,5.150000000000000133e-01,1.900000000000000022e-01,5.064999999999999503e-01,1.000000000000000000e+01,0.000000000000000000e+00
6.049999999999999822e-01,4.849999999999999867e-01,1.600000000000000033e-01,3.699999999999999956e-01,1.000000000000000000e+01,0.000000000000000000e+00
5.150000000000000133e-01,4.050000000000000266e-01,1.300000000000000044e-01,3.200000000000000067e-01,1.000000000000000000e+01,0.000000000000000000e+00
5.300000000000000266e-01,3.950000000000000178e-01,1.449999999999999900e-01,3.079999999999999960e-01,7.000000000000000000e+00,0.000000000000000000e+00
5.250000000000000222e-01,4.349999999999999978e-01,1.549999999999999989e-01,4.859999999999999876e-01,8.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e-01,4.050000000000000266e-01,1.150000000000000050e-01,3.200000000000000067e-01,8.000000000000000000e+00,0.000000000000000000e+00
2.349999999999999867e-01,1.600000000000000033e-01,4.000000000000000083e-02,1.849999999999999908e-02,5.000000000000000000e+00,1.000000000000000000e+00
3.599999999999999867e-01,2.600000000000000089e-01,8.999999999999999667e-02,6.450000000000000178e-02,7.000000000000000000e+00,1.000000000000000000e+00
3.150000000000000022e-01,2.099999999999999922e-01,5.999999999999999778e-02,5.999999999999999778e-02,5.000000000000000000e+00,1.000000000000000000e+00
3.150000000000000022e-01,2.449999999999999956e-01,8.500000000000000611e-02,5.299999999999999850e-02,8.000000000000000000e+00,1.000000000000000000e+00
2.250000000000000056e-01,1.600000000000000033e-01,4.499999999999999833e-02,2.500000000000000139e-02,4.000000000000000000e+00,1.000000000000000000e+00
5.600000000000000533e-01,4.500000000000000111e-01,1.600000000000000033e-01,4.289999999999999925e-01,1.000000000000000000e+01,0.000000000000000000e+00
6.199999999999999956e-01,4.749999999999999778e-01,1.749999999999999889e-01,4.354999999999999982e-01,1.000000000000000000e+01,0.000000000000000000e+00
6.300000000000000044e-01,5.000000000000000000e-01,1.849999999999999978e-01,5.400000000000000355e-01,1.000000000000000000e+01,0.000000000000000000e+00
5.849999999999999645e-01,4.600000000000000200e-01,1.700000000000000122e-01,3.649999999999999911e-01,9.000000000000000000e+00,0.000000000000000000e+00
3.549999999999999822e-01,2.750000000000000222e-01,8.500000000000000611e-02,9.199999999999999845e-02,8.000000000000000000e+00,1.000000000000000000e+00
5.100000000000000089e-01,4.000000000000000222e-01,1.400000000000000133e-01,4.589999999999999636e-01,1.000000000000000000e+01,0.000000000000000000e+00
5.849999999999999645e-01,4.600000000000000200e-01,1.849999999999999978e-01,3.634999999999999898e-01,1.000000000000000000e+01,0.000000000000000000e+00
4.500000000000000111e-01,3.449999999999999734e-01,1.199999999999999956e-01,1.655000000000000082e-01,9.000000000000000000e+00,0.000000000000000000e+00
4.199999999999999845e-01,3.350000000000000200e-01,1.150000000000000050e-01,1.710000000000000131e-01,8.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000022e-01,3.400000000000000244e-01,1.400000000000000133e-01,1.860000000000000264e-01,9.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.999999999999999889e-01,1.100000000000000006e-01,1.089999999999999997e-01,9.000000000000000000e+00,1.000000000000000000e+00
4.349999999999999978e-01,3.400000000000000244e-01,1.100000000000000006e-01,1.494999999999999940e-01,8.000000000000000000e+00,1.000000000000000000e+00
3.699999999999999956e-01,2.800000000000000266e-01,9.500000000000000111e-02,1.219999999999999973e-01,7.000000000000000000e+00,1.000000000000000000e+00
4.899999999999999911e-01,3.649999999999999911e-01,1.449999999999999900e-01,1.995000000000000107e-01,1.000000000000000000e+01,0.000000000000000000e+00
3.350000000000000200e-01,2.500000000000000000e-01,8.999999999999999667e-02,7.549999999999999767e-02,7.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,4.050000000000000266e-01,1.400000000000000133e-01,2.410000000000000198e-01,9.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,4.050000000000000266e-01,1.400000000000000133e-01,2.439999999999999947e-01,1.000000000000000000e+01,0.000000000000000000e+00
4.500000000000000111e-01,3.499999999999999778e-01,1.300000000000000044e-01,1.739999999999999880e-01,8.000000000000000000e+00,0.000000000000000000e+00
4.050000000000000266e-01,2.999999999999999889e-01,1.199999999999999956e-01,1.265000000000000013e-01,7.000000000000000000e+00,1.000000000000000000e+00
4.699999999999999734e-01,3.599999999999999867e-01,1.350000000000000089e-01,1.665000000000000091e-01,1.000000000000000000e+01,0.000000000000000000e+00
4.149999999999999800e-01,3.049999999999999933e-01,1.300000000000000044e-01,1.305000000000000049e-01,8.000000000000000000e+00,0.000000000000000000e+00
4.450000000000000067e-01,3.250000000000000111e-01,1.250000000000000000e-01,1.784999999999999920e-01,9.000000000000000000e+00,0.000000000000000000e+00
4.899999999999999911e-01,3.750000000000000000e-01,1.499999999999999944e-01,2.200000000000000011e-01,9.000000000000000000e+00,0.000000000000000000e+00
4.249999999999999889e-01,3.800000000000000044e-01,1.049999999999999961e-01,1.285000000000000031e-01,1.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e-01,3.699999999999999956e-01,1.350000000000000089e-01,1.715000000000000135e-01,9.000000000000000000e+00,0.000000000000000000e+00
3.900000000000000133e-01,2.899999999999999800e-01,1.250000000000000000e-01,1.209999999999999964e-01,7.000000000000000000e+00,0.000000000000000000e+00
3.649999999999999911e-01,2.700000000000000178e-01,8.500000000000000611e-02,7.799999999999999989e-02,7.000000000000000000e+00,1.000000000000000000e+00
2.750000000000000222e-01,2.149999999999999967e-01,7.499999999999999722e-02,4.850000000000000144e-02,7.000000000000000000e+00,1.000000000000000000e+00
2.949999999999999845e-01,2.250000000000000056e-01,8.000000000000000167e-02,4.850000000000000144e-02,9.000000000000000000e+00,1.000000000000000000e+00
7.499999999999999722e-02,5.500000000000000028e-02,1.000000000000000021e-02,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.300000000000000044e-01,1.000000000000000056e-01,2.999999999999999889e-02,4.499999999999999660e-03,3.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000006e-01,8.999999999999999667e-02,2.999999999999999889e-02,2.500000000000000052e-03,3.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000033e-01,1.199999999999999956e-01,3.500000000000000333e-02,7.499999999999999722e-03,5.000000000000000000e+00,1.000000000000000000e+00
2.700000000000000178e-01,2.000000000000000111e-01,7.000000000000000666e-02,3.400000000000000244e-02,5.000000000000000000e+00,1.000000000000000000e+00
2.300000000000000100e-01,1.749999999999999889e-01,6.500000000000000222e-02,2.600000000000000228e-02,5.000000000000000000e+00,1.000000000000000000e+00
2.999999999999999889e-01,2.300000000000000100e-01,8.000000000000000167e-02,4.349999999999999700e-02,8.000000000000000000e+00,1.000000000000000000e+00
3.300000000000000155e-01,2.550000000000000044e-01,8.500000000000000611e-02,6.300000000000000044e-02,8.000000000000000000e+00,1.000000000000000000e+00
3.499999999999999778e-01,2.600000000000000089e-01,8.500000000000000611e-02,7.049999999999999323e-02,1.000000000000000000e+01,1.000000000000000000e+00
3.599999999999999867e-01,2.750000000000000222e-01,8.500000000000000611e-02,7.449999999999999678e-02,9.000000000000000000e+00,1.000000000000000000e+00
3.049999999999999933e-01,2.449999999999999956e-01,7.499999999999999722e-02,6.750000000000000444e-02,7.000000000000000000e+00,1.000000000000000000e+00
3.449999999999999734e-01,2.700000000000000178e-01,1.100000000000000006e-01,8.199999999999998956e-02,7.000000000000000000e+00,1.000000000000000000e+00
3.300000000000000155e-01,2.500000000000000000e-01,1.049999999999999961e-01,6.550000000000000266e-02,7.000000000000000000e+00,1.000000000000000000e+00
5.450000000000000400e-01,4.600000000000000200e-01,1.600000000000000033e-01,3.410000000000000253e-01,1.000000000000000000e+01,0.000000000000000000e+00
2.449999999999999956e-01,1.950000000000000067e-01,5.999999999999999778e-02,4.449999999999999789e-02,4.000000000000000000e+00,1.000000000000000000e+00
2.700000000000000178e-01,2.000000000000000111e-01,8.000000000000000167e-02,4.649999999999999967e-02,6.000000000000000000e+00,0.000000000000000000e+00
3.499999999999999778e-01,2.750000000000000222e-01,1.100000000000000006e-01,1.224999999999999978e-01,8.000000000000000000e+00,0.000000000000000000e+00
4.699999999999999734e-01,3.900000000000000133e-01,1.499999999999999944e-01,2.184999999999999998e-01,9.000000000000000000e+00,0.000000000000000000e+00
3.599999999999999867e-01,2.849999999999999756e-01,1.049999999999999961e-01,9.149999999999999800e-02,7.000000000000000000e+00,1.000000000000000000e+00
4.550000000000000155e-01,3.549999999999999822e-01,1.199999999999999956e-01,1.769999999999999907e-01,9.000000000000000000e+00,0.000000000000000000e+00
5.350000000000000311e-01,4.149999999999999800e-01,1.700000000000000122e-01,2.949999999999999845e-01,1.000000000000000000e+01,0.000000000000000000e+00
5.300000000000000266e-01,4.349999999999999978e-01,1.549999999999999989e-01,2.880000000000000338e-01,1.000000000000000000e+01,0.000000000000000000e+00
4.400000000000000022e-01,3.549999999999999822e-01,1.250000000000000000e-01,1.320000000000000062e-01,9.000000000000000000e+00,0.000000000000000000e+00
5.350000000000000311e-01,4.349999999999999978e-01,1.600000000000000033e-01,3.155000000000000027e-01,1.000000000000000000e+01,0.000000000000000000e+00
2.949999999999999845e-01,2.149999999999999967e-01,8.500000000000000611e-02,4.900000000000000189e-02,6.000000000000000000e+00,1.000000000000000000e+00
2.750000000000000222e-01,2.049999999999999878e-01,7.499999999999999722e-02,4.499999999999999833e-02,6.000000000000000000e+00,1.000000000000000000e+00
2.800000000000000266e-01,2.099999999999999922e-01,8.500000000000000611e-02,3.899999999999999994e-02,4.000000000000000000e+00,1.000000000000000000e+00
3.699999999999999956e-01,2.800000000000000266e-01,1.049999999999999961e-01,9.049999999999999711e-02,9.000000000000000000e+00,0.000000000000000000e+00
4.050000000000000266e-01,3.049999999999999933e-01,9.500000000000000111e-02,1.454999999999999905e-01,9.000000000000000000e+00,0.000000000000000000e+00
3.699999999999999956e-01,2.800000000000000266e-01,1.000000000000000056e-01,1.064999999999999974e-01,8.000000000000000000e+00,0.000000000000000000e+00
3.599999999999999867e-01,2.700000000000000178e-01,1.000000000000000056e-01,8.849999999999999534e-02,6.000000000000000000e+00,0.000000000000000000e+00
4.699999999999999734e-01,3.599999999999999867e-01,1.300000000000000044e-01,1.819999999999999951e-01,1.000000000000000000e+01,0.000000000000000000e+00
2.000000000000000111e-01,1.449999999999999900e-01,5.999999999999999778e-02,1.250000000000000069e-02,4.000000000000000000e+00,1.000000000000000000e+00
1.650000000000000078e-01,1.199999999999999956e-01,2.999999999999999889e-02,6.999999999999999278e-03,3.000000000000000000e+00,1.000000000000000000e+00
5.699999999999999512e-01,4.349999999999999978e-01,1.449999999999999900e-01,3.925000000000000155e-01,1.000000000000000000e+01,0.000000000000000000e+00
4.500000000000000111e-01,3.549999999999999822e-01,1.100000000000000006e-01,1.939999999999999780e-01,8.000000000000000000e+00,1.000000000000000000e+00
4.500000000000000111e-01,3.499999999999999778e-01,1.000000000000000056e-01,1.464999999999999913e-01,1.000000000000000000e+01,0.000000000000000000e+00
3.300000000000000155e-01,2.550000000000000044e-01,9.500000000000000111e-02,6.600000000000000311e-02,6.000000000000000000e+00,1.000000000000000000e+00
2.650000000000000133e-01,2.099999999999999922e-01,5.999999999999999778e-02,4.250000000000000305e-02,5.000000000000000000e+00,1.000000000000000000e+00
1.900000000000000022e-01,1.449999999999999900e-01,4.000000000000000083e-02,1.650000000000000078e-02,4.000000000000000000e+00,1.000000000000000000e+00
2.650000000000000133e-01,2.049999999999999878e-01,7.000000000000000666e-02,3.899999999999999994e-02,5.000000000000000000e+00,1.000000000000000000e+00
3.350000000000000200e-01,2.650000000000000133e-01,1.049999999999999961e-01,9.349999999999999978e-02,7.000000000000000000e+00,0.000000000000000000e+00
3.549999999999999822e-01,2.750000000000000222e-01,8.999999999999999667e-02,9.699999999999998901e-02,7.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000067e-01,2.550000000000000044e-01,1.000000000000000056e-01,7.299999999999999545e-02,7.000000000000000000e+00,1.000000000000000000e+00
3.599999999999999867e-01,2.949999999999999845e-01,1.049999999999999961e-01,8.649999999999999356e-02,8.000000000000000000e+00,0.000000000000000000e+00
3.599999999999999867e-01,2.800000000000000266e-01,8.999999999999999667e-02,8.849999999999999534e-02,8.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000222e-01,3.250000000000000111e-01,1.199999999999999956e-01,1.340000000000000080e-01,8.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,2.200000000000000011e-01,8.000000000000000167e-02,4.750000000000000056e-02,5.000000000000000000e+00,1.000000000000000000e+00
2.349999999999999867e-01,1.749999999999999889e-01,4.000000000000000083e-02,3.350000000000000200e-02,5.000000000000000000e+00,1.000000000000000000e+00
4.600000000000000200e-01,4.249999999999999889e-01,1.549999999999999989e-01,3.004999999999999893e-01,8.000000000000000000e+00,0.000000000000000000e+00
5.250000000000000222e-01,4.199999999999999845e-01,1.600000000000000033e-01,2.745000000000000218e-01,9.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000244e-01,2.600000000000000089e-01,8.000000000000000167e-02,8.000000000000000167e-02,6.000000000000000000e+00,1.000000000000000000e+00
3.750000000000000000e-01,3.049999999999999933e-01,1.150000000000000050e-01,9.199999999999999845e-02,8.000000000000000000e+00,1.000000000000000000e+00
6.099999999999999867e-01,4.949999999999999956e-01,1.849999999999999978e-01,5.360000000000000320e-01,8.000000000000000000e+00,0.000000000000000000e+00
5.799999999999999600e-01,4.550000000000000155e-01,1.700000000000000122e-01,4.079999999999999738e-01,9.000000000000000000e+00,0.000000000000000000e+00
5.799999999999999600e-01,4.550000000000000155e-01,1.199999999999999956e-01,4.789999999999999813e-01,1.000000000000000000e+01,0.000000000000000000e+00
5.849999999999999645e-01,4.500000000000000111e-01,1.600000000000000033e-01,4.994999999999999996e-01,1.000000000000000000e+01,0.000000000000000000e+00
5.350000000000000311e-01,4.199999999999999845e-01,1.449999999999999900e-01,3.300000000000000155e-01,1.000000000000000000e+01,0.000000000000000000e+00
4.849999999999999867e-01,4.000000000000000222e-01,1.350000000000000089e-01,3.130000000000000004e-01,1.000000000000000000e+01,0.000000000000000000e+00
